StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,1,W,*,purl,*
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,2,R,P2*,"k9, yo, k1, yo, k3, sl 1-k2 tog-psso, p2",*
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,3,W,*,purl,*
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,4,R,P2*,"k10, yo, k1, yo, k2, sl 1-k2 tog-psso, p2",*
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,5,W,*,purl,*
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,6,R,P2*,"K3 tog, k4, yo, k1, yo, k3, (yo, k1) twice, sl 1-k2 tog-psso, p2",*
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,7,W,*,purl,*
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,8,R,P2*,"k3 tog, k3, yo, k1, yo, k9, p2",*
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,9,W,*,purl,*
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,10,R,P2*,"k3 tog, k2, yo, k1, yo, k10, p2",*
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,11,W,*,purl,*
834,Diagonal Fern Lace,Multiple of 18 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=834,12,R,P2*,"K3 tog, (k1, yo) twice, k3, yo, k1, yo, k4, sl 1-k2 tog-psso, p2",*
