StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,1,W,A,*,purl,*,
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,2,R,B,*,"knit, then sl sts to other end of needle",*,
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,3,W,A,*,knit,*,
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,4,R,B,p1*,"sl 3 wyif, p7",*,"sl 3, p1, then sl sts to other end of needle"
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,5,W,A,*,purl,*,
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,6,R,B,k1*,"sl 3 wyib, k7",*,"sl 3, k1, then sl sts to other end of needle"
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,7,W,A,*,knit,*,
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,8,R,B,p1*,"sl 3 wyif, p7",*,"sl 3, p1, then sl sts to other end of needle"
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,9,W,A,*,purl,*,
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,10,R,B,*,"knit, then sl sts to other end of needle",*,
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,11,W,A,*,knit,*,
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,12,R,B,p6*,"sl 3 wyif, p7",*,"sl 3, p6, then sl sts to other end of needle"
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,13,W,A,*,purl,*,
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,14,R,B,k6*,"sl 3 wyib, k7",*,"sl 3, k6, then sl sts to other end of needle"
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,15,W,A,*,knit,*,
80,Wave and Box,Multiple of 10 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=80,16,R,B,p6*,"sl 3 wyif, p7",*,"sl 3, p6, then sl sts to other end of needle"
