StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,1,W,"k4, p4, k4"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,2,R,"p4, k4, p4"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,3,W,"k4, p1, sl 2 wyif, p1, k4"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,4,R,"p2, sl next 3 stitches to dpn and hold in back, k1, then p1, k1, p1 from dpn; sl next stitch to dpn and hold in front, k1, p1, k1, then k1 from dpn; p2"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,5,W,"k2, (p1, k1) 3 times, p2, k2"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,6,R,"p2, (k1, p1) 3 times, k2, p2"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,7,W,"k2, (p1, k1) 3 times, p2, k2"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,8,R,"p2, (k1, p1) 3 times, k2, p2"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,9,W,"k2, (p1, k1) 3 times, p2, k2"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,10,R,"p2, (k1, p1) 3 times, k2, p2"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,11,W,"k2, sl 1 wyif, (k1, p1) 3 times, sl 1 wyif, k2"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,12,R,"p2, slip next stitch to dpn and hold in front, p2, k1, then k1 from dpn; slip next 3 stitches to dpn and hold in back, k1, then k1, p2 from dpn; p2"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,13,W,"k4, p4, k4"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,14,R,"p4, k4, p4"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,15,W,"k4, p4, k4"
1673,Banjo Cable,Multiple of 12 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1673,16,R,"p4, k4, p4"
