StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,1,W,*,purl,*
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,2,R,K1*,"yo, k3, ssk, yo, sl 1-k2 tog-psso, yo, k2 tog, k3, yo, k1",*
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,3,W,*,purl,*
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,4,R,K1*,"yo, k3, ssk, yo, sl 1-k2 tog-psso, yo, k2 tog, k3, yo, k1",*
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,5,W,*,purl,*
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,6,R,K1*,"yo, k3, ssk, yo, sl 1-k2 tog-psso, yo, k2 tog, k3, yo, k1",*
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,7,W,*,purl,*
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,8,R,K1*,"yo, k3, ssk, yo, sl 1-k2 tog-psso, yo, k2 tog, k3, yo, k1",*
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,9,W,*,purl,*
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,10,R,K1*,"yo, k3, ssk, yo, sl 1-k2 tog-psso, yo, k2 tog, k3, yo, k1",*
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,11,W,*,knit,*
788,Pearl-Barred Scallop,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=788,12,R,*,purl,*
