StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *,End Row
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,1,R,k3*,"p1, k3",*,
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,2,W,k1*,"p1, k3",*,"p1, k1"
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,3,R,k3*,"p1, k3",*,
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,4,W,k1*,"p1, k3",*,"p1, k1"
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,5,R,k3*,"p1, k3",*,
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,6,W,k1*,"p1, k3",*,"p1, k1"
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,7,R,k1*,"p1, k3",*,"p1, k1"
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,8,W,k3*,"p1, k3",*,
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,9,R,k1*,"p1, k3",*,"p1, k1"
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,10,W,k3*,"p1, k3",*,
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,11,R,k1*,"p1, k3",*,"p1, k1"
9,Seeded Rib Check 1,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=9,12,W,k3*,"p1, k3",*,
