StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,1,R,"p1, k7, (p1, k1) 4 times"
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,2,W,"p2, (k1, p1) 3 times, p6, k1, p1"
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,3,R,"(p1, k1) twice, k4, (p1, k1) 3 times, k2"
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,4,W,"p4, (k1, p1) twice"
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,5,R,"(p1, k1) 3 times, k2, (p1, k1) twice, k4"
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,6,W,"p6, k1, p3, (k1, p1) 3 times"
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,7,R,"(p1, k1) 5 times, k6"
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,8,W,"p6, k1, p3, (k1, p1) 3 times"
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,9,R,"(p1, k1) 3 times, k2, (p1, k1) twice, k4"
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,10,W,"p4, (k1, p1) twice"
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,11,R,"(p1, k1) twice, k4, (p1, k1) 3 times, k2"
1072,Alternating Wedges 1,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1072,12,W,"p2, (k1, p1) 3 times, p6, k1, p1"
