StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,1,R,"p1, k1, p1, k4"
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,2,W,Knit the knit stitches and purl the purl stitches
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,3,R,"(k1, p1) twice, k3"
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,4,W,Knit the knit stitches and purl the purl stitches
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,5,R,"k2, p1, k1, p1, k2"
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,6,W,Knit the knit stitches and purl the purl stitches
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,7,R,"k3, (p1, k1) twice"
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,8,W,Knit the knit stitches and purl the purl stitches
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,9,R,"k4, p1, k1, p1"
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,10,W,Knit the knit stitches and purl the purl stitches
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,11,R,"k3, (p1, k1) twice"
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,12,W,Knit the knit stitches and purl the purl stitches
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,13,R,"k2, p1, k1, p1, k2"
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,14,W,Knit the knit stitches and purl the purl stitches
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,15,R,"(k1, p1) twice, k3"
21,Moss Stitch Zig-Zag,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=21,16,W,Knit the knit stitches and purl the purl stitches
