StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
952,Nosegay,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=952,1,W,"K7, p2, k7"
952,Nosegay,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=952,2,R,"P6, BKC, FKC, p6"
952,Nosegay,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=952,3,W,"K5, FC, p2, BC, k5"
952,Nosegay,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=952,4,R,"P4, BC, BKC, FKC, FC, p4"
952,Nosegay,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=952,5,W,"K3, FC, k1, p4, k1, BC, k3"
952,Nosegay,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=952,6,R,"P2, BC, p1, BC, k2, FC, p1, FC, p2"
952,Nosegay,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=952,7,W,"(K2, p1) twice, k1, p2, k1, (p1, k2) twice"
952,Nosegay,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=952,8,R,"P2, MB, p1, BC, p1, k2, p1, FC, p1, MB, p2"
952,Nosegay,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=952,9,W,"K4, p1, k2, p2, k2, p1, k4"
952,Nosegay,Multiple of 16 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=952,10,R,"P4, MB, p2, k2, p2, MB, p4"
