StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1472,Agave 1,Multiple of 24 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1472,1,R,"k1, yo, sl 1-k2-tog-psso, yo, k1*","p5, k4, yo, k3, ssk, p5, k1, yo, sl 1-k2-tog-psso, yo, k1",*
1472,Agave 1,Multiple of 24 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1472,2,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1472,Agave 1,Multiple of 24 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1472,3,R,"k1, yo, sl 1-k2-tog-psso, yo, k1*","p4, k2-tog, k3, yo, k1, yo, k3, ssk, p4, k1, yo, sl 1-k2-tog-psso, yo, k1",*
1472,Agave 1,Multiple of 24 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1472,4,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1472,Agave 1,Multiple of 24 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1472,5,R,"k1, yo, sl 1-k2-tog-psso, yo, k1*","p3, k2-tog, (k3, yo) twice, k3, ssk, p3, k1, yo, sl 1-k2-tog-psso, yo, k1",*
1472,Agave 1,Multiple of 24 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1472,6,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1472,Agave 1,Multiple of 24 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1472,7,R,"k1, yo, sl 1-k2-tog-psso, yo, k1*","p2, k2-tog, k3, yo, k5, yo, k3, ssk, p2, k1, yo, sl 1-k2-tog-psso, yo, k1",*
1472,Agave 1,Multiple of 24 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1472,8,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1472,Agave 1,Multiple of 24 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1472,9,R,"k1, yo, sl 1-k2-tog-psso, yo, k1*","p1, k2-tog, k3, yo, k7, yo, k3, ssk, p1, k1, yo, sl 1-k2-tog-psso, yo, k1",*
1472,Agave 1,Multiple of 24 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1472,10,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
