StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,1,R,B,k2*,"sl 1 wyib, k2, (sl 1 wyib, k4) twice, sl 1 wyib, k2, sl 1 wyib, k1",*,k1
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,2,W,B,*,purl all the stitches knitted in the previous row and slip wyif all the slipped stitches,*,
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,3,R,A,k1*,"sl 1 wyib, k4, sl 1 wyib, k1, sl 1 wyib, k3, sl 1 wyib, k1, sl 1 wyib,  k4",*,"sl 1 wyib, k1"
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,4,W,A,*,purl all the stitches knitted in the previous row and slip wyif all the slipped stitches,*,
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,5,R,B,k3*,"sl 1 wyib, k5, sl 1 wyib, k1, sl 1 wyib, k5, sl 1 wyib, k3",*,
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,6,W,B,*,purl all the stitches knitted in the previous row and slip wyif all the slipped stitches,*,
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,7,R,A,k2*,"(sl 1 wyib, k1) twice, sl 1 wyib, k7, (sl 1 wyib, k1) 3 times",*,k1
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,8,W,A,*,purl all the stitches knitted in the previous row and slip wyif all the slipped stitches,*,
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,9,R,B,k7*,"(sl 1 wyib, k1) 3 times, sl 1, k11",*,"(sl 1 wyib, k1) 3 times, sl 1, k7"
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,10,W,B,*,purl all the stitches knitted in the previous row and slip wyif all the slipped stitches,*,
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,11,R,A,k2*,"sl 1 wyib, k1, (sl 1 wyib, k5) twice, (sl 1 wyib, k1) twice",*,k1
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,12,W,A,*,purl all the stitches knitted in the previous row and slip wyif all the slipped stitches,*,
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,13,R,B,k5*,"sl 2 wyib, k7",*,"sl 2 wyib, k5"
409,Crown Chevron,Multiple of 18 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=409,14,W,B,*,purl all the stitches knitted in the previous row and slip wyif all the slipped stitches,*,
