StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *,End Row
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,1,W,k1*,"k2, p1, sl 1 wyif, yo",*,k1
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,2,R,k1*,"knit the yarn-over and slip stitch together through back loop, sl 1 , p2",*,k1
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,3,W,k1*,"k2, p1, sl 1 wyif, yo",*,k1
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,4,R,k1*,"knit the yarn-over and slip stitch together through back loop, sl 1 , p2",*,k1
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,5,W,k1*,"k2, p1, sl 1 wyif, yo",*,k1
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,6,R,k1*,"knit the yarn-over and slip stitch together through back loop, sl 1 , p2",*,k1
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,7,W,k1*,"sl 1 wyif, yo, p1, k2",*,k1
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,8,R,k1*,"p2, sl 1, knit the yarn-over and slip stitch together through back loop",*,k1
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,9,W,k1*,"sl 1 wyif, yo, p1, k2",*,k1
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,10,R,k1*,"p2, sl 1, knit the yarn-over and slip stitch together through back loop",*,k1
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,11,W,k1*,"sl 1 wyif, yo, p1, k2",*,k1
1354,Little Slip Stitch,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1354,12,R,k1*,"p2, sl 1, knit the yarn-over and slip stitch together through back loop",*,k1
