StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat,End Row
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,1,R,knit,
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,2,W,knit,
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,3,R,"P1, knit second stitch on left-hand needle, knit first stitch on left-hand needle, slip both stitches from needle together, p1, k10-b","p1, knit second stitch on left-hand needle, knit first stitch on left-hand needle, slip both stitches from needle together, p1"
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,4,W,"K1, p2, k1, p10-b","k1, p2, k1"
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,5,R,"P1, knit second stitch on left-hand needle, knit first stitch on left-hand needle, slip both stitches from needle together, p1, k10-b","p1, knit second stitch on left-hand needle, knit first stitch on left-hand needle, slip both stitches from needle together, p1"
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,6,W,"K1, p2, k1, p10-b","k1, p2, k1"
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,7,R,"P1, knit second stitch on left-hand needle, knit first stitch on left-hand needle, slip both stitches from needle together, p1, k10-b","p1, knit second stitch on left-hand needle, knit first stitch on left-hand needle, slip both stitches from needle together, p1"
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,8,W,"K1, p2, k1, p10-b","k1, p2, k1"
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,9,R,knit,
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,10,W,knit,
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,11,R,"K7-b, p1, knit second stitch on left-hand needle, knit first stitch on left-hand needle, slip both stitches from needle together, p1, k3-b",k4-b
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,12,W,"P7-b, k1, p2, k1, p3-b",p4-b
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,13,R,"K7-b, p1, knit second stitch on left-hand needle, knit first stitch on left-hand needle, slip both stitches from needle together, p1, k3-b",k4-b
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,14,W,"P7-b, k1, p2, k1, p3-b",p4-b
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,15,R,"K7-b, p1, knit second stitch on left-hand needle, knit first stitch on left-hand needle, slip both stitches from needle together, p1, k3-b",k4-b
616,Bavarian Block,Multiple of 14 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=616,16,W,"P7-b, k1, p2, k1, p3-b",p4-b
