StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,1,R,p3*,"k1, p3",*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,2,W,*,knit the knit stitches and purl the purl stitches,*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,3,R,p3*,"k1, p3",*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,4,W,*,knit the knit stitches and purl the purl stitches,*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,5,R,p3*,"insert needle into corresponding stitch 3 rows below next stitch and k1, drop unworked stitch above from left needle, letting stitches unravel behind the long stitch; p3",*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,6,W,*,knit the knit stitches; purl the purl stitches and purl the long stitches of prior row,*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,7,R,p3*,"k1, p3",*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,8,W,*,knit the knit stitches and purl the purl stitches,*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,9,R,p3*,"insert needle into corresponding stitch 3 rows below next stitch and k1, drop unworked stitch above from left needle, letting stitches unravel behind the long stitch; p3",*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,10,W,*,knit the knit stitches; purl the purl stitches and purl the long stitches of prior row,*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,11,R,p3*,"k1, p3",*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,12,W,*,knit the knit stitches and purl the purl stitches,*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,13,R,p3*,"insert needle into corresponding stitch 3 rows below next stitch and k1, drop unworked stitch above from left needle, letting stitches unravel behind the long stitch; p3",*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,14,W,*,knit the knit stitches; purl the purl stitches and purl the long stitches of prior row,*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,15,R,p3*,"k1-b, p3",*
1368,Darts,Multiple of 4 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1368,16,W,*,knit the knit stitches; purl the purl stitches; purl the long stitches and work p1-b over k1-b stitches of prior row,*
