StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,1,R,p3*,"yo, k4, ssk, k2, p3",*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,2,W,*,knit the knit stitches; purl the purl stitches and purl the yo loops,*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,3,R,p3*,"k1, yo, k4, ssk, k1, p3",*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,4,W,*,knit the knit stitches; purl the purl stitches and purl the yo loops,*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,5,R,p3*,"k2, yo, k4, ssk, p3",*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,6,W,*,knit the knit stitches; purl the purl stitches and purl the yo loops,*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,7,R,*,knit the knit stitches; purl the purl stitches and purl the yo loops,*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,8,W,*,knit the knit stitches; purl the purl stitches and purl the yo loops,*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,9,R,*,knit the knit stitches; purl the purl stitches and purl the yo loops,*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,10,W,*,knit the knit stitches; purl the purl stitches and purl the yo loops,*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,11,R,p3*,"k2, k2-tog, k4, yo, p3",*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,12,W,k3*,"p1, yo, p4, p2-tog, p1, k3",*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,13,R,p3*,"k2-tog, k4, yo, k2, p3",*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,14,W,*,knit the knit stitches; purl the purl stitches and purl the yo loops,*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,15,R,*,knit the knit stitches; purl the purl stitches and purl the yo loops,*
1278,Hairpin Curves,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1278,16,W,*,knit the knit stitches; purl the purl stitches and purl the yo loops,*
