StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,1,R,"p6, RT, p6"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,2,W,"K6, p2 k6"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,3,R,"P5; RTp, LTp, p5"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,4,R,"K5, p1, k2, p1, k5"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,5,R,"P4; RTp, p2, LTp, p4"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,6,W,"K4, p1, k4, p1, k4"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,7,R,"p3, RTp, p1, RT, p1, LTp, p3"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,8,W,"K3, p1, k2, p2, k2, p1, k3"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,9,R,"P2; RTp, p1, RTp, LTp,  p1, LTp, p2"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,10,W,"(K2, p1) 4 times, k2"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,11,R,"(P1, RTp) twice, p2, (LTp, p1) twice"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,12,W,"K1, p1, k2, p1, k4, p1, k2, p1, k1"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,13,R,"P1, k1, p2, k1, p4, k1, p2, k1, p1"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,14,W,"K1, p1, k2, p1, k4, p1, k2, p1, k1"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,15,R,"(P1, LTp) twice, p2, (RTp, p1) twice"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,16,W,"(K2, p1) 4 times, k2"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,17,R,"P2; LTp, p1, LTp, RTp, p1, RTp, p2"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,18,W,"K3, p1, k2, p2, k2, p1, k3"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,19,R,"P3; LTp, p1, LT, p1, LTp, p3"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,20,W,"K4, p1, k4, p1, k4"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,21,R,"P4, LTp, p2, RTp, p4"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,22,W,"K5, p2, k2, p1, k5"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,23,R,"P5, LTp, RTp, p5"
626,Twist-Stitch Diamond,Multiple of 14 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=626,24,W,"K6, p2 k6"
