StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,1,R,p2*,"k2, p2",*
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,2,W,*,Knit the knit stitches and purl the purl stitches,*
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,3,R,p2*,"k2, p2",*
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,4,W,*,Knit the knit stitches and purl the purl stitches,*
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,5,R,p2*,"DCO, p2",*
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,6,W,*,Knit the knit stitches and purl the purl stitches,*
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,7,R,p2*,"k4, p2",*
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,8,R,k2*,"ICO, k2",*
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,9,R,p2*,"k2, p2",*
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,10,W,*,Knit the knit stitches and purl the purl stitches,*
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,11,R,p2*,"k2, p2",*
1164,Chain Links,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1164,12,W,*,Knit the knit stitches and purl the purl stitches,*
