StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,1,R,"k12, p1, k12"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,2,W,"p2, k3, p7, k1, p7, k3, p2"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,3,R,"k11, p1, k1, p1, k11"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,4,W,"p2, k3, p5, k1, p3, k1, p5, k3, p2"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,5,R,"k9, p1, k2, p1, k2, p1, k9"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,6,W,"p2, k3, p3, k1, p2, k1, p1, k1, p2, k1, p3, k3, p2"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,7,R,"k7, p1, k2, p1, k3, p1, k2, p1, k7"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,8,W,"p2, k3, p4, k1, p2, k1, p2, k1, p4, k3, p2"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,9,R,"k8, p1, k2, p1, k1, p1, k2, p1, k8"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,10,W,"p2, k3, p5, k1, p3, k1, p5, k3, p2"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,11,R,"k9, p1, k2, p1, k2, p1, k9"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,12,W,"p2, k3, p6, k1, p1, k1, p6, k3, p2"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,13,R,"k10, p1, k3, p1, k10"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,14,W,"p2, k3, p7, k1, p7, k3, p2"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,15,R,"k11, p1, k1, p1, k11"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,16,W,"p2, k3, p15, k3, p2"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,17,R,"k12, p1, k12"
460,Tree of Life 1,Multiple of 25 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=460,18,W,"p2, k3, p15, k3, p2"
