StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,1,W,K3*,"p1-b, k3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,2,R,P3*,"k1-b, p3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,3,W,"K3, p1-b, k3*","(k1, p1, k1, p1, k1) in next stitch making 5 stitches from 1; k3, p1-b, k3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,4,R,"P3, k1-b, p3*","k5, p3, k1-b, p3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,5,W,"K3, p1-b, k3 *","p5, k3, p1-b, k3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,6,R,"P3, k1-b, p3*","ssk, k1, k2 tog, p3, k1-b, p3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,7,W,"K3, p1-b, k3*","p3, k3, p1-b, k3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,8,R,"P3, K1-b, p3*","sl 1-k2 tog-psso, p3, k1-b, p3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,9,W,K3*,"p1-b, k3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,10,R,P3*,"k1-b, p3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,11,W,"K3, (k1, p1, k1, p1, k1) in next stitch making 5 stitches from 1; k3*","p1-b, k3, (k1, p1, k1, p1, k1) in next stitch making 5 stitches from 1; k3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,12,R,"P3, k5, p3*","k1-b, p3, k5, p3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,13,W,"K3, p5, k3*","p1-b, k3, p5, k3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,14,R,"P3, ssk, k1, k2 tog, p3*","k1-b, p3, ssk, k1, k2 tog, p3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,15,W,"K3, p3, k3*","p1-b, k3, p3, k3",*
669,Bells and Bell-Ropes,Multiple of 8 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=669,16,R,"P3, sl 1-k2 tog-psso, p3*","k1-b, p3, sl 1-k2 tog-psso, p3",*
