StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,1,R,A,*,knit,*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,2,W,A,*,purl,*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,3,R,A,*,knit,*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,4,W,A,*,purl,*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,5,R,A,*,knit,*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,6,W,A,p3*,"purl next 3 stitches wrapping yarn twice around needle for each stitch , p9",*,p3
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,7,R,B,k3*,"slip 3 wyib dropping extra wraps, k9",*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,8,W,B,k3*,"sl 3 wyif, k9",*,k3
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,9,R,B,k3*,"sl 3 wyib, k9",*,k3
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,10,W,B,k3*,"sl 3 wyif, k9",*,k3
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,11,R,A,*,knit,*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,12,W,A,*,purl,*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,13,R,A,*,knit,*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,14,W,A,*,purl,*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,15,R,A,*,knit,*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,16,W,A,p9*,"purl next 3 stitches wrapping yarn twice around needle for each stitch, p9",*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,17,R,B,k9*,"slip 3 wyib dropping extra wraps, k9",*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,18,W,B,k9*,"sl 3 wyif, k9",*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,19,R,B,k9*,"sl 3 wyib, k9",*,
322,Belted Stripes,Multiple of 12 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=322,20,W,B,k9*,"sl 3 wyif, k9",*,
