StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,1,W,*,purl,*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,2,R,K1*,"k2 tog, k4, (yo, k1) twice, ssk, k1",*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,3,W,*,purl,*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,4,R,K1*,"k2 tog, k3, yo, k1, yo, k2, ssk, k1",*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,5,W,*,purl,*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,6,R,K1*,"k2 tog, k2, yo, k1, yo, k3, ssk, k1",*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,7,W,*,purl,*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,8,R,K1*,"k2 tog, (k1, yo) twice, k4, ssk, k1",*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,9,W,*,purl,*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,10,R,K1*,"k2 tog, yo, k1, yo, k5, ssk, k1",*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,11,W,*,purl,*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,12,R,K1*,"k2 tog, (k1, yo) twice, k4, ssk, k1",*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,13,W,*,purl,*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,14,R,K1*,"k2 tog, k2, yo, k1, yo, k3, ssk, k1",*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,15,W,*,purl,*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,16,R,K1*,"k2 tog, k3, yo, k1, yo, k2, ssk, k1",*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,17,W,*,purl,*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,18,R,K1*,"k2 tog, k4, (yo, k1) twice, ssk, k1",*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,19,W,*,purl,*
848,Vine Lace Zigzag,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=848,20,R,K1*,"k2 tog, k5, yo, k1, yo, ssk, k1",*
