StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,1,R,k1*,"yo, ssk, k9",*
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,2,W,*,purl,*
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,3,R,k1*,"k1, yo, ssk, k8",*
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,4,W,*,purl,*
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,5,R,k1*,"k2, yo, ssk, k4, k2-tog, yo, k1",*
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,6,W,*,purl,*
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,7,R,k1*,"k3, yo, ssk, k2, k2-tog, yo, k2",*
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,8,W,*,purl,*
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,9,R,k1*,"k6, k2-tog, yo, k3",*
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,10,W,*,purl,*
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,11,R,k1*,"k5, k2-tog, yo, k4",*
1922,Leaves of Grass,Multiple of 11 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1922,12,W,*,purl,*
