StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,1,W,"k2, (k1, p1, k1, p1, k1) in next stitch making 5 stitches from 1; (k2, p1-b) 3 times, k2, (k1, p1, k1, p1, k1) in next stitch, k2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,2,R,"P2, k5, (p2, k1-b) 3 times, p2, k5, p2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,3,W,"K2, p5, (k2, p1-b) 3 times, k2, p5, k2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,4,R,"P2, ssk, k1, k2 tog, (p2, k1-b) 3 times, p2, ssk, k1, k2 tog, p2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,5,W,"K2, p3, (k2, p1-b) 3 times, k2, p3, k2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,6,R,"P2, sl 1-k2 tog-psso, (p2, k1-b) 3 times, p2, sl 1-k2 tog-psso, p2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,7,W,"K2, (p1-b, k2, (k1, p1, k1, p1, k1) in next stitch, k2) twice, p1-b, k2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,8,R,"P2, (k1-b, p2, k5, p2) twice, k1-b, p2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,9,W,"K2, (p1-b, k2, p5, k2)twice, p1-b, k2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,10,R,"P2, (k1-b, p2, ssk, k1, k2 tog, p2) twice, k1-b, p2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,11,W,"K2, (p1-b, k2, p3, k2) twice, p1-b, k2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,12,R,"P2, (k1-b, p2, sl 1-k2 tog-psso, p2) twice, k1-b, p2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,13,W,"K2, (p1-b, k2) twice, (k1, p1, k1, p1, k1) in next stitch, (k2, p1-b) twice, k2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,14,R,"P2, (k1-b, p2) twice, k5, (p2, k1-b) twice, p2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,15,W,"K2, (p1-b, k2) twice, p5, (k2, p1-b) twice, k2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,16,R,"P2, (k1-b, p2) twice, ssk, k1, k2 tog, (p2, k1-b) twice, p2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,17,W,"K2, (p1-b, k2) twice, p3, (k2, p1-b) twice, k2"
673,Carillon,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=673,18,R,"P2, (k1-b, p2) twice, sl 1-k2 tog-psso, (p2, k1-b) twice, p2"
