StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *,End Row
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,1,W,*,purl,*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,2,R,k1*,"LT 3 times, k3, RT 3 times, k1",*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,3,W,*,purl,*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,4,R,k2*,"LT 3 times, k1, RT 3 times, k3",*,k2
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,5,W,*,purl,*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,6,R,k1 *,"LT 3 times, k3, RT 3 times, k1",*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,7,W,*,purl,*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,8,R,k2 *,"LT 3 times, k1, RT 3 times, k3",*,k2
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,9,W,*,purl,*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,10,R,*,knit,*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,11,W,*,purl,*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,12,R,k2*,"RT 3 times, k1, LT 3 times, k3",*,k2
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,13,W,*,purl,*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,14,R,k1*,"RT 3 times, k3, LT 3 times, k1",*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,15,W,*,purl,*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,16,R,k2*,"RT 3 times, k1, LT 3 times, k3",*,k2
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,17,W,*,purl,*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,18,R,k1 *,"RT 3 times, k3, LT 3 times, k1",*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,19,W,*,purl,*,
1639,Carved Diamond,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1639,20,R,*,knit,*,
