StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,1,W,"k8, p3, k8"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,2,R,"p7, RT, k1, LT, p7"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,3,W,"k7, p5, k7"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,4,R,"p6, RT, k3, LT, p6"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,5,W,"k6, p7, k6"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,6,R,"p5, (RT) twice, k1, (LT) twice, p5"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,7,W,"k5, p9, k5"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,8,R,"p4, (RT) twice, k3, (LT) twice, p4"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,9,W,"k4, p11, k4"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,10,R,"p3, (RT) 3 times, k1, (LT) 3 times, p3"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,11,W,"k3, p13, k3"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,12,R,"p2, (RT) 3 times, k3, (LT) 3 times, p2"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,13,W,"k2, p15, k2"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,14,R,"p2, k1, (RT) 3 times, k1, (LT) 3 times, k1, p2"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,15,W,"k2, p15, k2"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,16,R,"p2, LT, (RT) twice, k3, (LT) twice, RT, p2"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,17,W,"k3, p13, k3"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,18,R,"p3, (LT, (RT) twice, k1, (LT) twice, RT, p3"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,19,W,"k4, p11, k4"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,20,R,"p4, LT, RT, k3, LT, RT, p4"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,21,W,"k5, p9, k5"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,22,R,"p5, LT, RT, k1, LT, RT, p5"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,23,W,"k6, p7, k6"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,24,R,"p6, LT, k3, RT, p6"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,25,W,"k7, p5, k7"
1664,Ribbed Leaf 2,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1664,26,R,"p7, LT, k1, RT, p7"
