StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,1,R,"k1, yo, k2-tog, yo, k1, yo, ssk, k5, p2-tog, yo, p4"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,2,W,"p2, p2-tog, yo, p14"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,3,R,"k1, yo, k2-tog, yo, k3, yo, ssk, k4, p2-tog, yo, p4"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,4,W,"p2, p2-tog, yo, p15"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,5,R,"k1, yo, k2-tog, yo, k5, yo, ssk, k3, p2-tog, yo, p4"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,6,W,"p2, p2-tog, yo, p16"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,7,R,"k1, yo, k2-tog, yo, k3, (yo, ssk, k2) twice, p2-tog, yo, p4"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,8,W,"p2, p2-tog, yo, p17"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,9,R,"k1, yo, k2-tog, yo, k3, (yo, ssk) twice, k2, yo, ssk, k1, p2-tog, yo, p4"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,10,W,"p2, p2-tog, yo, p18"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,11,R,"k1, yo, k2-tog, yo, k3, (yo, ssk) 3 times, k2, yo, ssk, p2-tog, yo, p4"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,12,W,"p2, p2-tog, yo, p19"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,13,R,"ssk, (yo, ssk) twice, k2, (yo, ssk) twice, k1, k2-tog, yo, k2, p2-tog, yo, p4"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,14,W,"p2, p2-tog, yo, p18"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,15,R,"ssk, (yo, ssk) twice, k2, yo, ssk, k1, k2-tog, yo, k3, p2-tog, yo, p4"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,16,W,"p2, p2-tog, yo, p17"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,17,R,"ssk, (yo, ssk) twice, k3, k2-tog, yo, k4, p2-tog, yo, p4"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,18,W,"p2, p2-tog, yo, p16"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,19,R,"ssk, (yo, ssk) twice, k1, k2-tog, yo, k5, p2-tog, yo, p4"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,20,W,"p2, p2-tog, yo, p15"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,21,R,"ssk, yo, ssk, k1, k2-tog, yo, k6, p2-tog, yo, p4"
1484,Lace Diamond Edging,Multiple of 17 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1484,22,W,"p2, p2-tog, yo, p14"
