StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,1,W,k3*,"yo, ssk, k2, p3, k2, k2-tog, yo, k3",*
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,2,R,*,"knit the knit stitches, purl the purl stitches, purl the yo loops",*
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,3,W,k3*,"p1, yo, ssk, k1, knot, k1, k2-tog, yo, p1, k3",*
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,4,R,*,"knit the knit stitches, purl the purl stitches, purl the yo loops",*
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,5,W,k3*,"p2, yo, ssk, p3, k2-tog, yo, p2, k3",*
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,6,R,*,"knit the knit stitches, purl the purl stitches, purl the yo loops",*
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,7,W,k3*,"p2, yo, k2-tog, knot, ssk, yo, p2, k3",*
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,8,R,*,"knit the knit stitches, purl the purl stitches, purl the yo loops",*
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,9,W,k3*,"p1, yo, k2-tog, k1, p3, k1, ssk, yo, p1, k3",*
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,10,R,*,"knit the knit stitches, purl the purl stitches, purl the yo loops",*
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,11,W,k3*,"yo, k2-tog, k2, knot, k2, ssk, yo, k3",*
1298,Cables and Lace 1,Multiple of 14 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1298,12,R,*,"knit the knit stitches, purl the purl stitches, purl the yo loops",*
