StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *,End Row
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,1,W,k2*,"p1, k1",*,k1
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,2,R,k1*,"knit next stitch in the row below, p1",*,
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,3,W,k2*,"p1, k1",*,k1
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,4,R,k1*,"knit next stitch in the row below, p1",*,
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,5,W,k2*,"p1, k1",*,k1
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,6,R,k1*,"knit next stitch in the row below, p1",*,
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,7,W,k2*,"p1, k1",*,k1
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,8,R,k1*,"knit next stitch in the row below, p1",*,
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,9,W,k1*,"p1, k1",*,
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,10,R,"k1, p1*","knit next stitch in the row below, p1",*,k1
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,11,W,k1*,"p1, k1",*,
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,12,W,"k1, p1*","knit next stitch in the row below, p1",*,k1
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,13,W,k1*,"p1, k1",*,
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,14,R,"k1, p1*","knit next stitch in the row below, p1",*,k1
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,15,W,k1*,"p1, k1",*,
1589,Rambler,Multiple of 2 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1589,16,R,"k1, p1*","knit next stitch in the row below, p1",*,k1
