StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1390,Diamond Strips,Multiple of 20 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1390,1,R,p1*,"k2, yo, ssk, k1, k2-tog, yo, k2, p1, k3, yo, k3-tog, yo, k3, p1",*
1390,Diamond Strips,Multiple of 20 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1390,2,W,*,Knit the knit stitches; purl the purl stitches; purl the yarn-over loops,*
1390,Diamond Strips,Multiple of 20 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1390,3,R,p1*,"k3, yo, k3-tog, yo, k3, p1, k2, yo, ssk, k1, k2-tog, yo, k2, p1",*
1390,Diamond Strips,Multiple of 20 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1390,4,W,*,Knit the knit stitches; purl the purl stitches; purl the yarn-over loops,*
1390,Diamond Strips,Multiple of 20 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1390,5,R,p1*,"k3, yo, k3-tog, yo, k3, p1, k1, yo, ssk, k3, k2-tog, yo, k1, p1,",*
1390,Diamond Strips,Multiple of 20 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1390,6,W,*,Knit the knit stitches; purl the purl stitches; purl the yarn-over loops,*
1390,Diamond Strips,Multiple of 20 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1390,7,R,p1*,"k2, yo, ssk, k1, k2-tog, yo, k2, p1",*
1390,Diamond Strips,Multiple of 20 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1390,8,W,*,Knit the knit stitches; purl the purl stitches; purl the yarn-over loops,*
1390,Diamond Strips,Multiple of 20 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1390,9,R,p1*,"k1, yo, ssk, k3, k2-tog, yo, k1, p1, k3, yo, k3-tog, yo, k3, p1",*
1390,Diamond Strips,Multiple of 20 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1390,10,W,*,Knit the knit stitches; purl the purl stitches; purl the yarn-over loops,*
