StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,1,W,A,*,knit,*,
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,2,R,B,k6*,"sl 2 wyib, k8",*,"sl 2 wyib, k6"
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,3,W,B,p4*,"sl 6 wyif, p4",*,
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,4,R,B,k4*,"sl 6 wyib, k4",*,
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,5,W,B,p6*,"sl 2 wyif, p8",*,"sl 2 wyif, p6"
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,6,R,A,k6*,"LT, k8",*,"LT, k6"
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,7,W,A,*,knit,*,
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,8,R,C,k1*,"sl 2 wyib, k8",*,"sl 2 wyib, k1"
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,9,W,C,"p1, sl 4 wyif*","p4, sl 6 wyif",*,"p4, sl 4 wyif, p1"
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,10,R,C,"k1, sl 4 wyib*","k4, sl 6 wyib",*,"k4, sl 4 wyib, k1"
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,11,W,C,p1*,"sl 2 wyif, p8",*,"sl 2 wyif, p1"
1571,BonBon,Multiple of 10 stitches,plus 4 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1571,12,R,A,k1*,"LT, k8",*,"LT, k1"
