StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *,End Row
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,1,R,K2*,"yo, p3 tog, yo, k3",*,"yo, p3 tog, yo, k2"
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,2,W,K2*,"yo, p3 tog, yo, k3",*,"yo, p3 tog, yo, k2"
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,3,R,K2*,"yo, p3 tog, yo, k3",*,"yo, p3 tog, yo, k2"
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,4,W,K2*,"yo, p3 tog, yo, k3",*,"yo, p3 tog, yo, k2"
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,5,R,K2*,"yo, p3 tog, yo, k3",*,"yo, p3 tog, yo, k2"
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,6,W,K2*,"yo, p3 tog, yo, k3",*,"yo, p3 tog, yo, k2"
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,7,R,K2*,"k3, yo, p3 tog, yo",*,k5
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,8,W,K2*,"k3, yo, p3 tog, yo",*,k5
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,9,R,K2*,"k3, yo, p3 tog, yo",*,k5
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,10,W,K2*,"k3, yo, p3 tog, yo",*,k5
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,11,R,K2*,"k3, yo, p3 tog, yo",*,k5
690,Madeira Mesh,Multiple of 6 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=690,12,W,K2*,"k3, yo, p3 tog, yo",*,k5
