StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *,End Row
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,1,R,*,"k11, p2, k2, p2, k1",*,k10
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,2,W,"p1,k8,p1*","p1, (k2, p2) twice, k8, p1",*,
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,3,R,*,"k1, p8, (k2, p2) twice, k1",*,"k1,p8,k1"
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,4,W,p10*,"p1, k2, p2, k2, p11",*,
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,5,R,*,"k11, p2, k2, p2, k1",*,k10
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,6,W,"p1,k8,p1*","p1, (k2, p2) twice, k8, p1",*,
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,7,R,*,"k1, p8, (k2, p2) twice, k1",*,"k1,p8,k1"
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,8,W,p10*,"p1, k2, p2, k2, p11",*,
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,9,R,*,knit,*,
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,10,W,"(p2,k2) twice, p2*","p10, (k2, p2) twice",*,
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,11,R,*,"(k2, p2) twice, k2, p8",*,"(k2,p2) twice, k2"
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,12,W,"(p2,k2) twice, p2*","k8, (p2, k2) twice, p2",*,
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,13,R,*,"(k2, p2) twice, k10",*,"(k2,p2) twice, k2"
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,14,W,"(p2,k2) twice, p2*","p10, (k2, p2) twice",*,
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,15,R,*,"(k2, p2) twice, k2, p8",*,"(k2,p2) twice, k2"
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,16,W,"(p2,k2) twice, p2*","k8, (p2, k2) twice, p2",*,
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,17,R,*,"(k2, p2) twice, k10",*,"(k2,p2) twice, k2"
97,Double Basket 1,Multiple of 18 stitches,plus 10 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=97,18,W,*,purl,*,
