StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,1,R,k1*,"k2-tog, yo, k2-tog, k1, (yo, k1) twice, ssk, yo, ssk, k1",*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,2,W,*,purl,*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,3,R,k1*,"k2-tog, k2, yo, k3, yo, k2, ssk, k1",*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,4,W,*,purl,*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,5,R,k1*,"k2-tog, k1, yo, k5, yo, k1, ssk, k1",*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,6,W,*,purl,*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,7,R,k1*,"k2-tog, yo, k1, ssk, yo, k1, yo, k2-tog, k1, yo, ssk, k1",*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,8,W,*,purl,*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,9,R,k1*,"k2-tog, yo, k1, ssk, yo, k1, yo, k2-tog, k1, yo, ssk, k1",*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,10,W,*,purl,*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,11,R,k1*,"k2-tog, k1, yo, k5, yo, k1, ssk, k1",*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,12,W,*,purl,*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,13,R,k1*,"k2-tog, k2, yo, k3, yo, k2, ssk, k1",*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,14,W,*,purl,*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,15,R,k1*,"k2-tog, yo, k2-tog, k1, (yo, k1) twice, ssk, yo, ssk, k1",*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,16,W,*,purl,*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,17,R,k1*,"k2-tog, yo, k2-tog, k1, (yo, k1) twice, ssk, yo, ssk, k1",*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,18,W,*,purl,*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,19,R,k1*,"k2-tog, yo, k2-tog, k1, (yo, k1) twice, ssk, yo, ssk, k1",*
1450,Filigree 2,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1450,20,W,*,purl,*
