StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,1,R,"p8, k2-tog, yo, k1, yo, ssk, p8"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,2,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,3,R,"p7, k2-tog, yo, k3, yo, ssk, p7"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,4,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,5,R,"p6, k2-tog, yo, k5, yo, ssk, p6"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,6,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,7,R,"p5, k2-tog, yo, k7, yo, ssk, p5"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,8,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,9,R,"p4, k2-tog, yo, k4, p1, k4, yo, slip1, k1, psso, p4"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,10,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,11,R,"p3, k2-tog, yo, k4, p1, k1, p1, k4, yo, ssk, p3"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,12,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,13,R,"p2, k2-tog, yo, k4, p1, (k1, p1) twice, k4, yo, ssk, p2"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,14,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,15,R,"p1, k2-tog, yo, k4, p1, (k1, p1) 3 times, k4, yo, slip 1, k1, psso, p1"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,16,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,17,R,"k2-tog, yo, k4, p1, (k1, p1) 4 times, k4, yo, ssk"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,18,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,19,R,"yo, ssk, k5, p1, (k1, p1) 3 times, k5, k2-tog, yo"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,20,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,21,R,"p1, yo, ssk, k5, p1, (k1, p1) twice, k5, k2-tog, yo, p1"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,22,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,23,R,"p2, yo, ssk, k5, p1, k1, p1, k5, k2-tog, yo, p2"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,24,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,25,R,"p3, yo, ssk, k5, p1, k5, k2-tog, yo, p3"
1256,Large Lace Diamond,Multiple of 21 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1256,26,W,"knit the knit stitches, purl the purl stitches and purl the yarn over loops"
