StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,1,R,"Sl 1, k2, yo, k2-tog, yo, k2, yo twice, on the left-hand needle pull four loops over one, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,2,W,"Yo, k2-tog, (k1, p1, k1, p1) in the same stitch, k4, yo, k2-tog, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,3,R,"Sl 1, k2, yo, k2-tog, yo, k9"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,4,W,"Yo, k2-tog, k9, yo, k2-tog, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,5,R,"Sl 1, k2, yo, k2-tog, yo, k4, yo twice, on the left needle pull four loops over one, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,6,W,"Yo, k2-tog, (k1, p1, k1, p1) in same stitch, k6, yo, k2-tog, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,7,R,"Sl 1, k2, yo, k2-tog, yo, k11"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,8,W,"Yo, k2-tog, yo, k10, yo, k2-tog, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,9,R,"Sl 1, k2, yo, k2-tog, yo, k6, yo twice, on the left needle pull four loops over one, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,10,W,"Yo, k2-tog, (k1, p1, k1, p1) in same stitch, k8, yo, k2-tog, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,11,R,"Sl 1, k2, yo, k2-tog, yo, sl 1-k2-tog-psso, k10"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,12,W,"Yo, k2-tog, k11, yo, k2-tog, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,13,R,"sl 1, k2, yo, k2-tog, yo, sl 1-k2-tog-psso, k3, yo twice, on left needle pull four loops over one, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,14,W,"Yo, k2-tog,(k1, p1, k1 ,p1) in same stitch, k6, yo, k2-tog, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,15,R,"Sl 1, k2, yo, k2-tog, yo, sl 1-k2-tog-psso, k8"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,16,W,"Yo, k2-tog, k9, yo, k2-tog, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,17,R,"Sl 1, k2, yo, k2-tog, yo, sl 1-k2-tog-psso, k1, yo twice, on left needle pull four loops over one, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,18,W,"Yo, k2-tog, (k1, p1, k1 p1) in same stitch, k4, yo, k2-tog, k2"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,19,R,"Sl 1, k2, yo, k2-tog, yo, sl 1-k2-tog-psso, k6"
1987,Large Eyelet,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1987,20,W,"Yo, k2-tog, k7, yo, k2-tog, k2"
