StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,1,R,k1*,"p11, k1",*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,2,W,*,Knit the knit stitches; purl the purl stitches,*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,3,R,k1*,"p3, p2-tog, yo, k1, yo, p2-tog, p3, k1",*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,4,W,*,Knit the knit stitches; purl the purl stitches; purl the yarn over loops,*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,5,R,k1*,"p2, p2-tog, yo, k3, yo, p2-tog, p2, k1",*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,6,W,*,Knit the knit stitches; purl the purl stitches; purl the yarn over loops,*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,7,R,k1*,"p1, p2-tog, yo, k5, yo, p2-tog, p1, k1",*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,8,W,*,Knit the knit stitches; purl the purl stitches; purl the yarn over loops,*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,9,R,k1*,"p2-tog, yo, k7, yo, p2-tog, k1",*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,10,W,*,Knit the knit stitches; purl the purl stitches; <strong>knit</strong> the yarn over loops,*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,11,R,k1*,"p2, yo, k2, sl 1-k2-tog-psso, k2, yo, p2, k1",*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,12,W,*,Knit the knit stitches; purl the purl stitches; <strong>knit</strong> the yarn over loops,*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,13,R,k1*,"p3, yo, k1, sl 1-k2-tog-psso, k1, yo, p3, k1",*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,14,W,*,Knit the knit stitches; purl the purl stitches; <strong>knit</strong> the yarn over loops,*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,15,R,k1*,"p4, yo, sl 1-k2-tog-psso, yo, p4, k1",*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,16,W,*,Knit the knit stitches; purl the purl stitches; <strong>knit</strong> the yarn over loops,*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,17,R,k1*,"p11, k1",*
1415,Leaves and Lines,Multiple of 12 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1415,18,W,*,Knit the knit stitches; purl the purl stitches,*
