StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,1,R,B,k1*,"sl 1, k2, (sl 1, k1) twice, sl 1, k2, (sl 1 , k4) twice",*,"sl 1, k1"
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,2,W,B,*,"Purl all the purl stitches (these were knit stitches on the previous row); and slip, with yarn in front, all the slipped stitches from the previous row.",*,
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,3,R,A,*,"k13, sl 2, k3, sl 2",*,k3
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,4,W,A,k3*,"sl 2, k3, p2, k13",*,
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,5,R,B,k1*,"sl 1, k4, sl 1, k2, (sl 1, k1) twice, sl 1, k2, sl 1, k4",*,"sl 1, k1"
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,6,W,B,*,"Purl all the purl stitches (these were knit stitches on the previous row); and slip, with yarn in front, all the slipped stitches from the previous row.",*,
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,7,R,A,k3*,"sl 2, k13, sl 2, k3",*,
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,8,W,A,k3*,"p2, k13, sl 2, k3",*,
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,9,R,B,k1*,"(sl 1, k4) twice, sl 1, k2, (sl 1, k1) twice, sl 1, k2",*,"sl 1, k1"
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,10,W,B,*,"Purl all the purl stitches (these were knit stitches on the previous row); and slip, with yarn in front, all the slipped stitches from the previous row.",*,
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,11,R,A,k3*,"sl 2, k3, sl 2, k13",*,
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,12,W,A,*,"k13, sl 2, k3, p2",*,k3
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,13,R,B,*,"(k1, sl 1) twice, k2, sl 1, (k4, sl 1) twice, k2, sl 1",*,"k1, sl 1, k1"
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,14,W,B,*,"Purl all the purl stitches (these were knit stitches on the previous row); and slip, with yarn in front, all the slipped stitches from the previous row.",*,
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,15,R,A,k8*,"sl 2, k3, sl 2, k13",*,k8
359,Watergate,Multiple of 20 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=359,16,W,A,k8*,"sl 2, k3, p2, k13",*,k8
