StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,1,R,"(k1, p1) twice, k6"
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,2,W,"k5, (p1, k1) twice, p1"
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,3,R,"(k1, p1) twice, k6"
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,4,W,"k5, (p1, k1) twice, p1"
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,5,R,"(k1, p1) twice, k6"
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,6,W,"k5, (p1, k1) twice, p1"
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,7,R,"k6, (p1, k1) twice"
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,8,W,"(p1, k1) twice, p1, k5"
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,9,R,"k6, (p1, k1) twice"
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,10,W,"(p1, k1) twice, p1, k5"
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,11,R,"k6, (p1, k1) twice"
108,Garter and Rib Check,Multiple of 10 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=108,12,W,"(p1, k1) twice, p1, k5"
