StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,1,R,*,knit,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,2,W,*,purl,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,3,R,*,knit,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,4,W,*,purl,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,5,R,p1*,"yo, k4, ssk, p1, k2-tog, k4, yo, p1",*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,6,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,7,R,p1*,"yo, k4, ssk, p1, k2-tog, k4, yo, p1",*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,8,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,9,R,p1*,"yo, k4, ssk, p1, k2-tog, k4, yo, p1",*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,10,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,11,R,*,knit,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,12,W,*,purl,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,13,R,*,knit,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,14,W,*,purl,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,15,R,p1*,"k2-tog, k4, yo, p1, yo, k4, ssk, p1",*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,16,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,17,R,p1*,"k2-tog, k4, yo, p1, yo, k4, ssk, p1",*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,18,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,19,R,p1*,"k2-tog, k4, yo, p1, yo, k4, ssk, p1",*
1478,Gentle Curves,Multiple of 14 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1478,20,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
