StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,1,W,"k5, p2, k1, p2, k5"
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,2,R,"p4, RCP, bobble, LCP, p4"
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,3,W,"k4, p2, k1, p1-b (made over the bobble), k1, p2, k4"
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,4,R,"p3, RCTK, p1, k1-b, p1, LCTK, p3"
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,5,W,Knit the knit stitches and purl the purl stitches and p1-b twisted stitch
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,6,R,"p3, k2, k1-b, (p1, k1-b) twice, k2, p3"
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,7,W,Knit the knit stitches and purl the purl stitches and p1-b twisted stitch
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,8,R,"p2, RCP, (k1-b, p1) twice, k1-b, LCP, p2"
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,9,W,Knit the knit stitches and purl the purl stitches and p1-b twisted stitch
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,10,R,"p1, RCTK, p1 (k1-b, p1) 3 times, LCTK, p1"
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,11,W,Knit the knit stitches and purl the purl stitches and p1-b twisted stitch
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,12,R,"RCP, k1-b, (p1, k1-b) 4 times, LCP"
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,13,W,Knit the knit stitches and purl the purl stitches and p1-b twisted stitch
1182,Coconut Palm,Multiple of 15 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1182,14,R,"p5, k2, p1, k2, p5"
