StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,1,R,p7*,"k7, p7",*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,2,W,*,knit the knit stitches; purl the purl stitches,*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,3,R,p7*,"k3, yo, k2-tog, k2, p7",*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,4,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,5,R,p7*,"k1, k2-tog, yo, k1, yo, ssk, k1, p7",*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,6,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,7,R,p7*,"k3, yo, k2-tog, k2, p7",*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,8,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,9,R,p7*,"k7, p7",*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,10,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,11,R,k7*,"p7, k7",*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,12,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,13,R,"k3, yo, k2-tog, k2*","p7, k3, yo, k2-tog, k2",*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,14,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,15,R,"k1, k2-tog, yo, k1, yo, ssk, k1*","p7, k1, k2-tog, yo, k1, yo, ssk, k1",*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,16,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,17,R,"k3, yo, k2-tog, k2 *","p7, k3, yo, k2-tog, k2",*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,18,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,19,R,k7*,"p7, k7",*
1480,Chessboard 2,Multiple of 14 stitches,plus 7 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1480,20,W,*,knit the knit stitches; purl the purl stitches; purl the yarn overs,*
