StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,1,W,purl
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,2,R,"k2, LT, k2, RT, k5"
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,3,W,purl
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,4,R,"k3, LT, RT, k6"
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,5,W,purl
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,6,R,"k4, LT, k4, MB, k2"
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,7,W,purl
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,8,R,"k5, LT, k2, RT, k2"
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,9,W,purl
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,10,R,"k6, LT, RT, k3"
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,11,W,purl
1665,Grapevine Twist,Multiple of 13 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1665,12,R,"k2, MB, k4, RT, k4"
