StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,1,W,"yo, k5, yo, p2-tog"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,2,R,"Yo, p2-tog, k6"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,3,W,"Yo, k2-tog, k1, yo, k3, yo, p2-tog"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,4,R,"Yo, p2-tog, k7"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,5,W,"Yo, k2-tog, k1, yo, k4, yo, p2-tog"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,6,R,"Yo, p2-tog, k8"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,7,W,"Yo, k2-tog, k1, yo, k2-tog, yo, k3, yo, p2-tog"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,8,R,"Yo, p2-tog, k9"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,9,W,"Yo, k2-tog, k1, yo, k2-tog, yo, k4, yo, p2-tog"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,10,R,"Yo, p2-tog, k10"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,11,W,"Yo, k2-tog, k1, (yo, ssk) twice, k3, yo, p2-tog"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,12,R,"Yo, p2-tog, k7, k2-tog, k1"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,13,W,"Yo, k2-tog, k1, (yo, ssk) twice, k2, yo, p2-tog"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,14,R,"Yo, p2-tog, k6, k2-tog, k1"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,15,W,"Yo, k2-tog, k1, yo, ssk, k3, yo, p2-tog"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,16,R,"Yo, p2-tog, k5, k2-tog, k1"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,17,W,"Yo, k2-tog, k1, yo, ssk, k2, yo, p2-tog"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,18,R,"Yo, p2-tog, k4, k2-tog, k1"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,19,W,"Yo, k2-tog, k4, yo, p2-tog"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,20,R,"Yo, p2-tog, k6"
1953,Scalloped Edging 1,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1953,21,W,"Yo, k2-tog, k4, yo, p2-tog"
