StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
386,Stripes and Diamonds,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=386,1,R,B,k5*,"sl 1 wyib, k9",*,"sl 1 wyib, k5"
386,Stripes and Diamonds,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=386,2,W,B,p5*,"sl 1 wyif, p9",*,"sl 1 wyif, p5"
386,Stripes and Diamonds,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=386,3,R,A,*,knit,*,
386,Stripes and Diamonds,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=386,4,W,A,k4*,"p3, k7",*,"p3, k4"
386,Stripes and Diamonds,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=386,5,R,B,k4*,"sl 1 wyib, k1, sl 1 wyib, k7",*,"sl 1 wyib, k1, sl 1 wyib, k4"
386,Stripes and Diamonds,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=386,6,W,B,p4*,"sl 1 wyif, k1, sl 1 wyif, p7",*,"sl 1 wyif, k1, sl 1 wyif, p4"
386,Stripes and Diamonds,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=386,7,R,A,*,knit,*,
386,Stripes and Diamonds,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=386,8,W,A,k3*,"p5, k5",*,"p5, k3"
386,Stripes and Diamonds,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=386,9,R,B,k3*,"(sl 1 wyib, k1) twice, sl 1 wyib, k5",*,"(sl 1 wyib, k1) twice, sl 1 wyib, k3"
386,Stripes and Diamonds,Multiple of 10 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=386,10,W,B,p3*,"(sl 1 wyif, k1) twice, sl 1 wyif, p5",*,"(sl 1 wyif, k1) twice, sl 1 wyif, p3"
