StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,1,R,B,k1*,"[(sl 1 wyib, k1) 10 times, sl 1 wyib, k3, sl 1 wyib, k1, sl 1 wyib], k23, (sl 1 wyib, k1) twice",*,k1
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,2,W,B,*,knit all the stitches knitted in the previous row and slip all the slipped stitches with yarn in front,*,
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,3,R,A,k1*,"[k7, sl 1 wyib, k13, sl 1 wyib, k3, sl 1 wyib, k1], [(sl 1 wyib, k1) 10 times, sl 1 wyib, k3, sl 1 wyib, k1, sl 1 wyib]",*,k1
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,4,W,A,*,knit all the stitches knitted in the previous row and slip all the slipped stitches with yarn in front,*,
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,5,R,B,k1*,"[(sl 1 wyib, k1) twice, sl 1 wyib, k5, (sl 1 wyib, k1) 4 times, (sl 1 wyib, k3) twice, sl 1 wyib],[k7, sl 1 wyib, k13, sl 1 wyib, k3, sl 1 wyib, k1]",*,k1
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,6,W,B,*,knit all the stitches knitted in the previous row and slip all the slipped stitches with yarn in front,*,
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,7,R,A,k1*,"[k5, sl 1 wyib, k3, sl 1 wyib, k9, (sl 1 wyib, k3) twice],[(sl 1 wyib, k1) twice, sl 1 wyib, k5, (sl 1 wyib, k1) 4 times, (sl 1 wyib, k3) twice, sl 1 wyib]",*,k1
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,8,W,A,*,knit all the stitches knitted in the previous row and slip all the slipped stitches with yarn in front,*,
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,9,R,B,k1*,"[(sl 1 wyib, k1, sl 1 wyib, k3) twice, (sl 1 wyib, k1) twice, (sl 1 wyib, k3) twice, sl 1 wyib, k1, sl 1 wyib],[k5, sl 1 wyib, k3, sl 1 wyib, k9, (sl 1 wyib, k3) twice]",*,k1
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,10,W,B,*,knit all the stitches knitted in the previous row and slip all the slipped stitches with yarn in front,*,
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,11,R,A,k1*,"[k3, sl 1 wyib, k7, sl 1 wyib, k5, sl 1 wyib, k3, sl 1 wyib, k5],[(sl 1 wyib, k1, sl 1 wyib, k3) twice, (sl 1 wyib, k1) twice, (sl 1 wyib, k3) twice, sl 1 wyib, k1, sl 1 wyib]",*,k1
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,12,W,A,*,knit all the stitches knitted in the previous row and slip all the slipped stitches with yarn in front,*,
415,Arabic Block,Multiple of 54 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=415,13,R,B,k1*,"[sl 1 wyib, k3, (sl 1 wyib, k1) 3 times, (sl 1 wyib, k3) 3 times, (sl 1 wyib, k1) twice, k1],[k3, sl 1 wyib, k7, sl 1 wyib, k5, sl 1 wyib, k3, sl 1 wyib, k5]",*,k1
