StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,1,R,*,knit,*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,2,W,*,purl,*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,3,R,*,knit,*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,4,W,*,purl,*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,5,R,k3*,"p1, k1, p1, k3, p3, k3",*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,6,W,p3*,"k1, p1, k1, p4, k1, p4",*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,7,R,k3*,"p1, k1, p1, k3, p3, k3",*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,8,W,*,purl,*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,9,R,*,knit,*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,10,W,*,purl,*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,11,R,*,knit,*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,12,W,p3*,"k1, p1, k1, p3, k3, p3",*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,13,R,k3*,"p1, k1, p1, k4, p1, k4",*
564,564 Tic-Tac-Toe,Multiple of 12 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=564,14,W,p3*,"k1, p1, k1, p3, k3, p3",*
