StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,1,W,"k6, (p1, k1) 3 times, p1, k6"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,2,R,"p5, RT, (k1, p1) twice, k1, LT, p5"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,3,W,"k5, p2, (k1, p1) 3 times, p1, k5"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,4,R,"p4, RT, (p1, k1) 3 times, p1, LT, p4"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,5,W,"k4, (p1, k1) 5 times, p1, k4"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,6,R,"p3, RT, (k1, p1) twice, (k1, p1, k1) in next stitch, (p1, k1) twice, LT, p3"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,7,W,"k3, p2, k1, p1, k1, p5, k1, p1, k1, p2, k3"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,8,R,"p2, RT, (p1, k1) twice, p1, incR, k1, incL, p1, (k1, p1) twice, LT, p2"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,9,W,"k2, (p1, k1) 3 times, p7, (k1, p1) 3 times, k2"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,10,R,"p2, k1-b, (k1, p1) 3 times, incR, k3, incL, (p1, k1) 3 times, k1-b, p2"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,11,W,"k2, (p1, k1) 3 times, p9, (k1, p1) 3 times, k2"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,12,R,"p2, k1-b, (k1, p1) 3 times, k2, sl 2-k1-p2sso, k2, (p1, k1) 3 times k1-b, p2"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,13,W,"k2, (p1, k1) 3 times, p7, (k1, p1) 3 times, k2"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,14,R,"p2, k1-b, (k1, p1) 3 times, k1, sl 2-k1-p2sso, k1, (p1, k1) 3 times, k1-b, p2"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,15,W,"k2, (p1, k1) 3 times, p5, (k1, p1) 3 times, k2"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,16,R,"p2, k1-b, (k1, p1) 3 times, sl 2-k1-p2sso, (p1, k1) 3 times, k1-b, p2"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,17,W,"k2, (p1, k1) 3 times, p3, (k1, p1) 3 times, k2"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,18,R,"p2, LT, p1, k1, p1, RT, k1, LT, p1, k1, p1, RT, p2"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,19,W,"k3, p2, k1, (p3, k1) twice, p2, k3"
1662,Teardrop Pendant on Seed Stitch,Multiple of 19 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1662,20,R,"p3, LT, k1, RT, p1, k1, p1, LT, k1, RT, p3"
