StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,1,R,p3*,"k8, p3",*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,2,W,*,Knit the knit stitches and purl the purl stitches,*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,3,R,p3*,"RC-K 3 times, RC-P, p3",*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,4,W,*,Knit the knit stitches and purl the purl stitches,*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,5,R,p3*,"k1, RC-K 2 times, RC-P, p4",*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,6,W,*,Knit the knit stitches and purl the purl stitches,*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,7,R,p3*,"RC-K 2 times, RC-P, p5",*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,8,W,*,Knit the knit stitches and purl the purl stitches,*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,9,R,p3*,"k1, RC-K, RC-P, p6",*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,10,W,*,Knit the knit stitches and purl the purl stitches,*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,11,R,p3*,"RC-K, RC-P, p7",*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,12,W,*,Knit the knit stitches and purl the purl stitches,*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,13,R,p3*,"k1, RC-P, p8",*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,14,W,*,Knit the knit stitches and purl the purl stitches,*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,15,R,p3*,"RC-P, p9",*
1157,Sailboats,Multiple of 11 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1157,16,W,*,Knit the knit stitches and purl the purl stitches,*
