StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat,End Row
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,1,R,"k1, (p1, k1) 4 times, p7",k1
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,2,W,Knit the knit stitches and purl the purl stitches,
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,3,R,"k3, p1, k1, p1, k4, p5, k1",k1
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,4,W,Knit the knit stitches and purl the purl stitches,
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,5,R,"k4, p1, k6, p3, k2",k1
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,6,W,Knit the knit stitches and purl the purl stitches,
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,7,R,"k4, p1, k7, p1, k3",k1
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,8,W,Knit the knit stitches and purl the purl stitches,
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,9,R,"k4, p1, k7, p1, k3",k1
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,10,W,Knit the knit stitches and purl the purl stitches,
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,11,R,"k3, p3, k5, p1, k1, p1, k2",k1
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,12,W,Knit the knit stitches and purl the purl stitches,
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,13,R,"k2, p5, k4, p1, k1, p1, k2",k1
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,14,W,Knit the knit stitches and purl the purl stitches,
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,15,R,"k1, p7, k1, (p1, k1) 3 times, p1",k1
1074,Composition,Multiple of 16 stitches,plus 1 additional stitch,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1074,16,W,Knit the knit stitches and purl the purl stitches,
