StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,1,R,A,*,knit,*,
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,2,W,A,"k1, k1 wrapping yarn twice around needle*","k3, k3 wrapping yarn twice for each st, k3, k1 wrapping yarn twice",*,k1
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,3,R,B,"k1, sl 1 wyib*","k3, sl 3 wyib dw, k3, sl 1 wyib dw",*,k1
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,4,W,B,"p1, sl 1 wyif*","p3, sl 3 wyif, p3, sl 1 wyif",*,p1
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,5,R,B,"k1, sl 1 wyib*","k3, sl 3 wyib dw, k3, sl 1 wyib dw",*,k1
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,6,W,B,"p1, sl 1 wyif*","p3, sl 3 wyif, p3, sl 1 wyif",*,p1
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,7,R,B,"k1, sl 1 wyib*","k1, sl 2 wyib; drop 1st st of group of 3 sl-sts off needle to front, sl same 2 sts back to left-hand needle, pick up dropped st and knit it; k2; sl 1 wyib (2nd st of the group), dr 3rd sl-st off needle to front; k2; pick up dropped st and knit it; k1, sl 1 wyib",*,k1
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,8,W,B,p1*,"sl 1 wyif, p9",*,"sl 1 wyif, p1"
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,9,R,A,*,knit,*,
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,10,W,A,"k1, k2 wrapping yarn twice for each st*","k3, k1 wrapping yarn twice, k3, k3 wrapping yarn twice for each st",*,"k3, k1 wrapping yarn twice, k3, k2 wrapping yarn twice for each st, k1"
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,11,R,B,"k1, sl 2 wyib*","k3, sl 1 wyib dw, k3, sl 3 wyib dw",*,"k3, sl 1 wyib dw, k3, sl 2 wyib dw, k1"
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,12,W,B,"p1, sl 2 wyif*","p3, sl 1 wyif, p3, sl 3 wyif",*,"p3, sl 1 wyif, p3, sl 2 wyif, p1"
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,13,R,B,"k1, sl 2 wyib*","k3, sl 1 wyib dw, k3, sl 3 wyib dw",*,"k3, sl 1 wyib dw, k3, sl 2 wyib dw, k1"
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,14,W,B,"p1, sl 2 wyif*","p3, sl 1 wyif, p3, sl 3 wyif",*,"p3, sl 1 wyif, p3, sl 2 wyif, p1"
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,15,R,B,k1*,"sl 1 wyib; drop next sl-st off needle to front of work; k2; pick up dropped st and knit it; k1, sl 1 wyib, k1, sl 2 wyib, drop next sl-st off needle to front of work, sl the same 2 sts back to left-hand needle, pick up dropped st and knit it; k2",*,"sl 1 wyib, k1"
427,Triple Torch,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=427,16,W,B,"p6, sl 1 wyif*","p9, sl 1 wyif",*,p6
