StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,1,R,p2*,"k2, p4, k2, p2",*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,2,W,*,Knit the knit stitches and purl the purl stitches,*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,3,R,p2*,"k2, p3, RCK, p2",*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,4,W,*,Knit the knit stitches and purl the purl stitches,*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,5,R,p2*,"k2, p2, RCK, k1, p2",*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,6,W,*,Knit the knit stitches and purl the purl stitches,*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,7,R,p2*,"k2, p1, RCP, k2, p2",*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,8,W,*,Knit the knit stitches and purl the purl stitches,*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,9,R,p2*,"k2, RCP, p1, k2, p2",*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,10,W,*,Knit the knit stitches and purl the purl stitches,*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,11,R,p2*,"k1, RCP, p2, k2, p2",*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,12,W,*,Knit the knit stitches and purl the purl stitches,*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,13,R,p2*,"RCP, p3, k2, p2",*
1134,Columns and Twists,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1134,14,W,*,Knit the knit stitches and purl the purl stitches,*
