StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,1,R,p5*,"yo, k1, p2, k1, yo, p5,",*
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,2,W,k5*,"yo, k1, p1, k2, p1, k1, yo, k5",*
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,3,R,p5*,"yo, k1, p1, k1, p2, k1, p1, k1, yo, p5",*
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,4,W,k5*,"yo, (k1, p1) twice, k2, (p1, k1) twice, yo, k5",*
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,5,R,p5*,"yo, k1, (p1, k1) twice, p2, (k1, p1) twice, k1, yo, p5",*
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,6,W,k5*,"yo, (k1, p1) 3 times, k2, (p1, k1) 3 times, yo, k5",*
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,7,R,p5*,"k1, (p1, k1) 3 times, p2, (k1, p1) 3 times, k1 p5",*
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,8,W,k5*,"p1, (k1, p1) 3 times, k2, (p1, k1) 3 times, p1, k5",*
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,9,R,p5*,"slip 6 stitches to right hand needle; k1; then pass each slipped stitch over the knit stitch and drop off the needle, p2; then one by one lift the second, third, fourth, fifth, sixth and seventh stitches on the left hand needle over the first and off the needle; knit the first stitch [the stitch that the other stitches were lifted over], p5",*
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,10,W,*,knit,*
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,11,R,*,purl,*
563,Angel Wings 2,Multiple of 9 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=563,12,W,*,knit,*
