StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,1,W,"k8, p6, k8"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,2,R,"p8, sl next 3 stitches to dpn and hold in back, k3, then, k3, from dpn, p8"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,3,W,"k8, p6, k8"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,4,R,"p7, TBC, TFC, p7"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,5,W,knit all the knit stitches and purl all the purl stitches
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,6,R,"p6, TBC, p2, TFC, p6"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,7,W,knit all the knit stitches and purl all the purl stitches
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,8,R,"p5, DBC, k1, p4, k1, DFC, p5"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,9,W,knit all the knit stitches and purl all the purl stitches
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,10,R,"p4, DBC, p1, SFC, p2, SBC, p1, DFC, p4"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,11,W,knit all the knit stitches and purl all the purl stitches
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,12,R,"p3, SBC, k1, p3, SFC, SBC, p3, k1, SFC, p3"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,13,W,"k3, p1, k1, p1, k4, slip next stitch to dpn and hold in front, p1, then p1 from dpn; k4, p1, k1, p1, k3"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,14,R,"p2, SBC, p1, SFC, p2, SBC, SFC, p2, SBC, p1, SFC, p2"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,15,W,knit all the knit stitches and purl all the purl stitches
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,16,R,"p2, k1, p3, SFC, SBC, p2, SFC, SBC, p3, k1, p2"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,17,W,"k2, p1, (k4, slip next st to dpn and hold in back, p1, then p1, from dpn) twice, k4, p1, k2"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,18,R,"p2, k1, p3, SBC, SFC, p2, SBC, SFC, p3, k1, p2"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,19,W,knit all the knit stitches and purl all the purl stitches
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,20,R,"p2, SFC, p1, SBC, p2, SFC, SBC, p2, SFC, p1, SBC, p2"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,21,W,"k3, p1, k1, p1, k4, slip next stitch to dpn and hold in front, p1, then p1 from dpn; k4, p1, k1, p1, k3"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,22,R,"p3, SFC, k1, p3, SBC, SFC, p3, k1, SBC, p3"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,23,W,knit all the knit stitches and purl all the purl stitches
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,24,R,"p4, DFC, p1, SBC, p2, SFC, p1, DBC, p4"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,25,W,knit all the knit stitches and purl all the purl stitches
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,26,R,"p5, DFC, k1, p4, k1, DBC, p5"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,27,W,knit all the knit stitches and purl all the purl stitches
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,28,R,"p6, TFC, p2, TBC, p6"
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,29,W,knit all the knit stitches and purl all the purl stitches
1723,Latticed Diamond,Multiple of 22 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1723,30,R,"p7, TFC, TBC, p7"
