StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat,End Row
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,1,W,"k2, p6",k2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,2,R,"p2, k6",p2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,3,W,"k2, p6",k2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,4,R,"p2, k6",p2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,5,W,"k2, p6",k2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,6,R,"p2, k2, 4BC",p2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,7,W,"k2, p6",k2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,8,R,"p2, 4FC, k2",p2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,9,W,"k2, p6",k2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,10,R,"p2, k2, 4BC",p2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,11,W,"k2, p6",k2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,12,R,"p2, 4FC, k2",p2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,13,W,"k2, p6",k2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,14,R,"p2, k6",p2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,15,W,"k2, p6",k2
402,402 Over Twice Cable 2,Multiple of 8 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=402,16,R,"p2, k6",p2
