StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat,End Row
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,1,R,"p2, k4, p4",p2
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,2,W,Knit the knit stitches and purl the purl stitches,
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,3,R,"p2, k4, p4",p2
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,4,W,Knit the knit stitches and purl the purl stitches,
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,5,R,"p2, p4, LC",p2
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,6,W,Knit the knit stitches and purl the purl stitches,
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,7,R,"p2, p4, k4",p2
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,8,W,Knit the knit stitches and purl the purl stitches,
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,9,R,"p2, p4, k4",p2
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,10,W,Knit the knit stitches and purl the purl stitches,
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,11,R,"p2, RC, p4",p2
1162,Alternating Wedges 2,Multiple of 10 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1162,12,W,Knit the knit stitches and purl the purl stitches,
