StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,1,R,A,*,knit,*,
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,2,W,A,*,knit,*,
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,3,R,B,"(k1, sl 1 wyib) 4 times*","k9, (sl 1 wyib, k1) 3 times, sl 1 wyib",*,k1
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,4,W,B,"(k1, sl 1 wyif) 4 times*","p9, (sl 1 wyif, k1) 3 times, sl 1 wyif",*,k1
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,5,R,A,*,knit,*,
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,6,W,A,*,knit,*,
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,7,R,B,"(k1, sl 1 wyib) 4 times*","k9, (sl 1 wyib, k1) 3 times, sl 1 wyib",*,k1
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,8,W,B,"(k1, sl 1 wyif) 4 times*","p9, (sl 1 wyif, k1) 3 times, sl 1 wyif",*,k1
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,9,R,A,*,knit,*,
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,10,W,A,*,knit,*,
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,11,R,B,k9*,"(sl 1 wyib, k1) 3 times, sl 1 wyib, k9",*,
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,12,W,B,p9*,"(sl 1 wyif, k1) 3 times, sl 1 wyif, p9",*,
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,13,R,A,*,knit,*,
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,14,W,A,*,knit,*,
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,15,R,B,k9*,"(sl 1 wyib, k1) 3 times, sl 1 wyib, k9",*,
358,Sandwich Stripe,Multiple of 16 stitches,plus 9 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=358,16,W,B,p9*,"(sl 1 wyif, k1) 3 times, sl 1 wyif, p9",*,
