StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,1,W,k2*,"p2, k2",*
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,2,R,p2*,"k2, p2",*
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,3,W,k2*,"p2, k2",*
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,4,R,p2*,"k2, p2",*
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,5,W,*,knit,*
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,6,R,*,knit,*
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,7,W,p2*,"k2, p2",*
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,8,R,k2*,"p2, k2",*
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,9,W,p2*,"k2, p2",*
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,10,R,k2*,"p2, k2",*
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,11,W,*,knit,*
99,Elongated Rib Check Variation,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=99,12,R,*,knit,*
