StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *,End Row
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,1,R,p5*,"k1-b, p5",*,
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,2,W,k5*,"p1-b, k5",*,
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,3,R,p2*,"p1, p2-tog, yo, p2, k1-b",*,"end last repeat with p2 instead of p2, k1-b"
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,4,W,k5*,"p1-b, k5",*,
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,5,R,p5*,"k1-b, p5",*,
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,6,W,k5*,"p1-b, k5",*,
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,7,R,p2*,"k1-b, p5",*,p2
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,8,W,k2*,"p1-b, k5",*,k2
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,9,R,p2*,"k1-b, p1, p2-tog, yo, p2",*,p2
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,10,W,k2*,"p1-b, k5",*,k2
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,11,R,p2*,"k1-b, p5",*,p2
1465,Alternating Eyelets and Ribs,Multiple of 6 stitches,plus 5 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1465,12,W,k2*,"p1-b, k5",*,k2
