StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,1,W,purl
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,2,R,knit
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,3,W,knit
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,4,R,knit
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,5,W,knit
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,6,R,"k1, k2-tog, yo, k1, yo, ssk, k1"
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,7,W,"p2-tog-b. yo, p3, yo, p2-tog"
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,8,R,"k1, yo, k2-tog, yo, sl 1-k2-tog-psso, yo, k1"
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,9,W,"p1, yo, p2-tog, p1, p2-tog-b, yo, p1"
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,10,R,"k2, yo, sl 1-k2-tog-psso, yo, k2"
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,11,W,knit
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,12,R,knit
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,13,W,knit
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,14,R,knit
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,15,W,purl
1823,Garland,Multiple of 7 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1823,16,R,knit
