StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,1,W,"p2, k1"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,2,R,"p1, k2, p1, sl 1 wyif, p1, yo, pass sl st over the p1 and the yo"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,3,W,"p2, k1"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,4,R,"p1, k2, p1, sl 1 wyif, p1, yo, pass sl st over the p1 and the yo"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,5,W,"p2, k1"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,6,R,"p1, k2, p1, sl 1 wyif, p1, yo, pass sl st over the p1 and the yo"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,7,W,"p2, k1"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,8,R,"p1, k2, p1, sl 1 wyif, p1, yo, pass sl st over the p1 and the yo"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,9,W,"p2, k1"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,10,R,"p1, sl 1 wyif, p1, yo, pass sl st over the p1 and the yo, p1, k2"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,11,W,"p2, k1"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,12,R,"p1, sl 1 wyif, p1, yo, pass sl st over the p1 and the yo, p1, k2"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,13,W,"p2, k1"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,14,R,"p1, sl 1 wyif, p1, yo, pass sl st over the p1 and the yo, p1, k2"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,15,W,"p2, k1"
577,Threaded Rib,Multiple of 6 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=577,16,R,"p1, sl 1 wyif, p1, yo, pass sl st over the p1 and the yo, p1, k2"
