StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Color,Begin Row,Repeat,Repeat From *,End Row
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,1,R,A,*,knit,*,
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,2,W,A,*,purl,*,
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,3,R,B,k1. sl 1 wyib *,"k2, sl 2 wyib",*,"k2, sl 1 wyib, k1"
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,4,W,B,"p1, sl 1 wyif*","p2, sl 2 wyif",*,"p2, sl 1 wyif, p1"
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,5,R,A,*,knit,*,
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,6,W,A,*,purl,*,
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,7,R,B,*,knit,*,
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,8,W,B,*,purl,*,
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,9,R,A,k2*,"sl 2 wyib, k2",*,
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,10,R,A,p2*,"sl 2 wyif, p2",*,
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,11,R,B,*,knit,*,
1535,Alternating Colored Bands,Multiple of 4 stitches,plus 2 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1535,12,W,B,*,purl,*,
