StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Begin Row,Repeat,Repeat From *
1296,Two-rib,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1296,1,R,p3*,"wrap yarn twice around needle to knit next stitch; p3, k3, p3",*
1296,Two-rib,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1296,2,W,k3*,"insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k1; insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k3; then yarn forward, slip long stitch, dropping extra yarn loop from stitch; k3",*
1296,Two-rib,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1296,3,R,p3*,"sl 1 wyib, p3, k1; insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k1, p3",*
1296,Two-rib,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1296,4,W,k3*,"insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k1; insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k3, sl 1 wyif, k3",*
1296,Two-rib,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1296,5,R,p3*,"k1, p3, k1; insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k1, p3",*
1296,Two-rib,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1296,6,W,k3*,"insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k1; insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k3, p1, k3",*
1296,Two-rib,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1296,7,R,p3*,"k1, p3, k1; insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k1, p3",*
1296,Two-rib,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1296,8,W,k3*,"insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k1; insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k3, p1, k3",*
1296,Two-rib,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1296,9,R,p3*,"wrap yarn twice around needle to knit next stitch; p3, k1; insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k1, p3",*
1296,Two-rib,Multiple of 10 stitches,plus 3 additional stitches,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=1296,10,W,k3*,"insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k1; insert needle into stitch one row below next stitch to knit it; drop unworked stitch above from left hand needle; k3; then yarn forward, slip long stitch, dropping extra yarn loop from stitch; k3",*
