StitchID,StitchName,MultipleOf,StitchesPlus,SourceURL,Row #,Side,Repeat
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,1,R,knit
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,2,W,purl
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,3,R,knit
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,4,W,purl
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,5,R,"k1, k1 in row below"
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,6,W,purl
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,7,R,knit
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,8,W,purl
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,9,R,knit
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,10,W,purl
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,11,R,"k1 in row below, k1"
211,Wheat Germ,Multiple of 2 stitches,,https://www.knittingfool.com/StitchIndex/StitchDetail.aspx?StitchID=211,12,W,purl
